,agent,md_learner,md_psy,md_teacher,n_learnt,n_learnt_end_ss,tau,s,b,m,c,x
227,227,Walsh2018,,Leitner,0,0,0.8147491111094232,0.1,0.11111111111111112,0.08888888888888889,0.1,0.6
228,228,Walsh2018,,Leitner,0,0,1.3276322281071904,0.07777777777777778,0.15555555555555556,0.11111111111111112,0.1,0.6
229,229,Walsh2018,,Leitner,0,0,1.5,0.022222222222222223,0.022222222222222223,0.11111111111111112,0.1,0.6
230,230,Walsh2018,,Leitner,0,0,1.040041911525952,0.08888888888888889,0.13333333333333333,0.11111111111111112,0.1,0.6
231,231,Walsh2018,,Leitner,0,0,0.7211247851537042,0.03333333333333333,0.11111111111111112,0.13333333333333333,0.1,0.6
232,232,Walsh2018,,Leitner,0,0,0.7211247851537042,0.08888888888888889,0.11111111111111112,0.022222222222222223,0.1,0.6
233,233,Walsh2018,,Leitner,0,0,0.8147491111094232,0.1,0.17777777777777778,0.13333333333333333,0.1,0.6
234,234,Walsh2018,,Leitner,0,0,0.5649154819548765,0.011111111111111112,0.2,0.15555555555555556,0.1,0.6
235,235,Walsh2018,,Leitner,0,0,1.040041911525952,0.03333333333333333,0.15555555555555556,0.06666666666666667,0.1,0.6
236,236,Walsh2018,,Leitner,0,0,1.1750715554059086,0.08888888888888889,0.022222222222222223,0.2,0.1,0.6
237,237,Walsh2018,,Leitner,0,0,0.9205287735493741,0.022222222222222223,0.17777777777777778,0.022222222222222223,0.1,0.6
238,238,Walsh2018,,Leitner,0,0,0.6382590035046208,0.1,0.17777777777777778,0.11111111111111112,0.1,0.6
239,239,Walsh2018,,Leitner,0,0,0.8147491111094232,0.05555555555555556,0.044444444444444446,0.11111111111111112,0.1,0.6
240,240,Walsh2018,,Leitner,0,0,1.3276322281071904,0.03333333333333333,0.11111111111111112,0.13333333333333333,0.1,0.6
241,241,Walsh2018,,Leitner,0,0,0.9205287735493741,0.06666666666666667,0.13333333333333333,0.15555555555555556,0.1,0.6
242,242,Walsh2018,,Leitner,0,0,0.6382590035046208,0.05555555555555556,0.044444444444444446,0.17777777777777778,0.1,0.6
243,243,Walsh2018,,Leitner,0,0,1.1750715554059086,0.0,0.044444444444444446,0.022222222222222223,0.1,0.6
244,244,Walsh2018,,Leitner,0,0,0.5,0.07777777777777778,0.08888888888888889,0.17777777777777778,0.1,0.6
245,245,Walsh2018,,Leitner,0,0,1.5,0.06666666666666667,0.17777777777777778,0.2,0.1,0.6
246,246,Walsh2018,,Leitner,0,3,0.5,0.06666666666666667,0.044444444444444446,0.15555555555555556,0.1,0.6
247,247,Walsh2018,,Leitner,0,0,1.1750715554059086,0.03333333333333333,0.11111111111111112,0.06666666666666667,0.1,0.6
248,248,Walsh2018,,Leitner,14,13,0.7211247851537042,0.03333333333333333,0.0,0.044444444444444446,0.1,0.6
249,249,Walsh2018,,Leitner,0,0,1.040041911525952,0.07777777777777778,0.17777777777777778,0.0,0.1,0.6
250,250,Walsh2018,,Leitner,0,0,1.040041911525952,0.044444444444444446,0.13333333333333333,0.2,0.1,0.6
251,251,Walsh2018,,Leitner,0,0,1.040041911525952,0.1,0.044444444444444446,0.15555555555555556,0.1,0.6
252,252,Walsh2018,,Leitner,0,0,0.9205287735493741,0.08888888888888889,0.08888888888888889,0.0,0.1,0.6
253,253,Walsh2018,,Leitner,0,0,1.1750715554059086,0.0,0.022222222222222223,0.17777777777777778,0.1,0.6
254,254,Walsh2018,,Leitner,3,2,0.6382590035046208,0.0,0.0,0.15555555555555556,0.1,0.6
255,255,Walsh2018,,Leitner,0,0,0.6382590035046208,0.0,0.2,0.11111111111111112,0.1,0.6
256,256,Walsh2018,,Leitner,0,0,1.5,0.1,0.08888888888888889,0.11111111111111112,0.1,0.6
257,257,Walsh2018,,Leitner,0,0,0.8147491111094232,0.07777777777777778,0.044444444444444446,0.11111111111111112,0.1,0.6
258,258,Walsh2018,,Leitner,0,0,0.9205287735493741,0.06666666666666667,0.06666666666666667,0.044444444444444446,0.1,0.6
259,259,Walsh2018,,Leitner,59,59,0.5,0.05555555555555556,0.0,0.0,0.1,0.6
260,260,Walsh2018,,Leitner,0,0,1.040041911525952,0.06666666666666667,0.08888888888888889,0.11111111111111112,0.1,0.6
261,261,Walsh2018,,Leitner,4,3,0.5649154819548765,0.08888888888888889,0.0,0.15555555555555556,0.1,0.6
262,262,Walsh2018,,Leitner,0,0,1.3276322281071904,0.05555555555555556,0.2,0.06666666666666667,0.1,0.6
263,263,Walsh2018,,Leitner,0,0,0.5,0.0,0.13333333333333333,0.15555555555555556,0.1,0.6
264,264,Walsh2018,,Leitner,0,3,0.5,0.08888888888888889,0.022222222222222223,0.15555555555555556,0.1,0.6
265,265,Walsh2018,,Leitner,0,0,0.5649154819548765,0.011111111111111112,0.17777777777777778,0.17777777777777778,0.1,0.6
266,266,Walsh2018,,Leitner,0,0,0.5,0.03333333333333333,0.17777777777777778,0.022222222222222223,0.1,0.6
267,267,Walsh2018,,Leitner,0,0,1.040041911525952,0.1,0.15555555555555556,0.044444444444444446,0.1,0.6
268,268,Walsh2018,,Leitner,59,58,0.5,0.011111111111111112,0.022222222222222223,0.0,0.1,0.6
269,269,Walsh2018,,Leitner,13,12,0.5649154819548765,0.06666666666666667,0.044444444444444446,0.044444444444444446,0.1,0.6
270,270,Walsh2018,,Leitner,0,0,1.1750715554059086,0.044444444444444446,0.2,0.0,0.1,0.6
271,271,Walsh2018,,Leitner,0,0,0.6382590035046208,0.011111111111111112,0.08888888888888889,0.2,0.1,0.6
272,272,Walsh2018,,Leitner,57,57,0.8147491111094232,0.08888888888888889,0.0,0.0,0.1,0.6
273,273,Walsh2018,,Leitner,0,0,1.1750715554059086,0.08888888888888889,0.06666666666666667,0.11111111111111112,0.1,0.6
274,274,Walsh2018,,Leitner,0,0,0.7211247851537042,0.05555555555555556,0.2,0.13333333333333333,0.1,0.6
275,275,Walsh2018,,Leitner,0,0,0.7211247851537042,0.05555555555555556,0.11111111111111112,0.022222222222222223,0.1,0.6
276,276,Walsh2018,,Leitner,0,0,0.8147491111094232,0.044444444444444446,0.15555555555555556,0.15555555555555556,0.1,0.6
277,277,Walsh2018,,Leitner,0,0,0.5649154819548765,0.05555555555555556,0.15555555555555556,0.0,0.1,0.6
278,278,Walsh2018,,Leitner,0,0,0.9205287735493741,0.011111111111111112,0.17777777777777778,0.11111111111111112,0.1,0.6
279,279,Walsh2018,,Leitner,0,0,1.040041911525952,0.06666666666666667,0.08888888888888889,0.06666666666666667,0.1,0.6
280,280,Walsh2018,,Leitner,0,0,0.8147491111094232,0.011111111111111112,0.13333333333333333,0.044444444444444446,0.1,0.6
281,281,Walsh2018,,Leitner,6,5,0.6382590035046208,0.03333333333333333,0.0,0.08888888888888889,0.1,0.6
282,282,Walsh2018,,Leitner,0,1,1.040041911525952,0.08888888888888889,0.022222222222222223,0.022222222222222223,0.1,0.6
283,283,Walsh2018,,Leitner,0,2,0.7211247851537042,0.022222222222222223,0.06666666666666667,0.022222222222222223,0.1,0.6
284,284,Walsh2018,,Leitner,0,0,0.8147491111094232,0.044444444444444446,0.044444444444444446,0.08888888888888889,0.1,0.6
285,285,Walsh2018,,Leitner,0,0,0.9205287735493741,0.044444444444444446,0.13333333333333333,0.044444444444444446,0.1,0.6
286,286,Walsh2018,,Leitner,0,0,0.7211247851537042,0.1,0.022222222222222223,0.13333333333333333,0.1,0.6
287,287,Walsh2018,,Leitner,0,3,0.9205287735493741,0.03333333333333333,0.044444444444444446,0.022222222222222223,0.1,0.6
288,288,Walsh2018,,Leitner,0,0,0.7211247851537042,0.05555555555555556,0.13333333333333333,0.06666666666666667,0.1,0.6
289,289,Walsh2018,,Leitner,0,0,1.040041911525952,0.08888888888888889,0.15555555555555556,0.08888888888888889,0.1,0.6
290,290,Walsh2018,,Leitner,0,0,0.8147491111094232,0.03333333333333333,0.08888888888888889,0.2,0.1,0.6
291,291,Walsh2018,,Leitner,0,0,0.9205287735493741,0.022222222222222223,0.2,0.0,0.1,0.6
292,292,Walsh2018,,Leitner,0,0,0.6382590035046208,0.07777777777777778,0.2,0.17777777777777778,0.1,0.6
293,293,Walsh2018,,Leitner,0,0,0.9205287735493741,0.08888888888888889,0.13333333333333333,0.13333333333333333,0.1,0.6
294,294,Walsh2018,,Leitner,0,0,0.5,0.07777777777777778,0.2,0.022222222222222223,0.1,0.6
295,295,Walsh2018,,Leitner,0,0,1.3276322281071904,0.044444444444444446,0.06666666666666667,0.08888888888888889,0.1,0.6
296,296,Walsh2018,,Leitner,0,0,0.9205287735493741,0.011111111111111112,0.11111111111111112,0.2,0.1,0.6
297,297,Walsh2018,,Leitner,0,0,1.040041911525952,0.07777777777777778,0.15555555555555556,0.15555555555555556,0.1,0.6
298,298,Walsh2018,,Leitner,59,58,0.7211247851537042,0.022222222222222223,0.022222222222222223,0.0,0.1,0.6
299,299,Walsh2018,,Leitner,0,0,0.9205287735493741,0.1,0.022222222222222223,0.17777777777777778,0.1,0.6
300,300,Walsh2018,,Leitner,5,4,0.7211247851537042,0.011111111111111112,0.0,0.08888888888888889,0.1,0.6
301,301,Walsh2018,,Leitner,0,0,0.7211247851537042,0.044444444444444446,0.17777777777777778,0.13333333333333333,0.1,0.6
302,302,Walsh2018,,Leitner,0,0,1.3276322281071904,0.0,0.13333333333333333,0.06666666666666667,0.1,0.6
303,303,Walsh2018,,Leitner,0,0,0.5,0.06666666666666667,0.17777777777777778,0.13333333333333333,0.1,0.6
304,304,Walsh2018,,Leitner,0,0,0.5,0.022222222222222223,0.15555555555555556,0.0,0.1,0.6
305,305,Walsh2018,,Leitner,0,0,0.7211247851537042,0.08888888888888889,0.044444444444444446,0.11111111111111112,0.1,0.6
306,306,Walsh2018,,Leitner,7,6,0.7211247851537042,0.05555555555555556,0.022222222222222223,0.044444444444444446,0.1,0.6
307,307,Walsh2018,,Leitner,0,0,1.5,0.07777777777777778,0.06666666666666667,0.17777777777777778,0.1,0.6
308,308,Walsh2018,,Leitner,0,0,0.8147491111094232,0.011111111111111112,0.11111111111111112,0.17777777777777778,0.1,0.6
309,309,Walsh2018,,Leitner,0,0,0.8147491111094232,0.03333333333333333,0.11111111111111112,0.2,0.1,0.6
310,310,Walsh2018,,Leitner,0,0,0.6382590035046208,0.022222222222222223,0.2,0.11111111111111112,0.1,0.6
311,311,Walsh2018,,Leitner,0,0,0.8147491111094232,0.1,0.0,0.15555555555555556,0.1,0.6
312,312,Walsh2018,,Leitner,0,0,0.8147491111094232,0.0,0.06666666666666667,0.044444444444444446,0.1,0.6
313,313,Walsh2018,,Leitner,0,0,1.3276322281071904,0.05555555555555556,0.022222222222222223,0.15555555555555556,0.1,0.6
314,314,Walsh2018,,Leitner,0,0,1.040041911525952,0.022222222222222223,0.13333333333333333,0.06666666666666667,0.1,0.6
315,315,Walsh2018,,Leitner,0,0,1.1750715554059086,0.0,0.11111111111111112,0.2,0.1,0.6
316,316,Walsh2018,,Leitner,0,0,1.5,0.011111111111111112,0.11111111111111112,0.022222222222222223,0.1,0.6
317,317,Walsh2018,,Leitner,0,0,1.040041911525952,0.05555555555555556,0.2,0.022222222222222223,0.1,0.6
318,318,Walsh2018,,Leitner,0,0,1.1750715554059086,0.05555555555555556,0.022222222222222223,0.13333333333333333,0.1,0.6
319,319,Walsh2018,,Leitner,0,0,1.040041911525952,0.03333333333333333,0.17777777777777778,0.15555555555555556,0.1,0.6
320,320,Walsh2018,,Leitner,0,0,0.8147491111094232,0.1,0.17777777777777778,0.022222222222222223,0.1,0.6
321,321,Walsh2018,,Leitner,0,0,1.3276322281071904,0.06666666666666667,0.0,0.0,0.1,0.6
322,322,Walsh2018,,Leitner,0,0,1.5,0.03333333333333333,0.13333333333333333,0.044444444444444446,0.1,0.6
323,323,Walsh2018,,Leitner,0,0,0.8147491111094232,0.0,0.2,0.17777777777777778,0.1,0.6
324,324,Walsh2018,,Leitner,0,0,0.8147491111094232,0.03333333333333333,0.0,0.2,0.1,0.6
325,325,Walsh2018,,Leitner,0,0,1.1750715554059086,0.03333333333333333,0.08888888888888889,0.0,0.1,0.6
326,326,Walsh2018,,Leitner,0,0,1.5,0.0,0.11111111111111112,0.0,0.1,0.6
327,327,Walsh2018,,Leitner,0,0,1.5,0.06666666666666667,0.13333333333333333,0.044444444444444446,0.1,0.6
328,328,Walsh2018,,Leitner,0,3,0.6382590035046208,0.044444444444444446,0.044444444444444446,0.08888888888888889,0.1,0.6
329,329,Walsh2018,,Leitner,0,0,1.5,0.044444444444444446,0.13333333333333333,0.08888888888888889,0.1,0.6
330,330,Walsh2018,,Leitner,0,0,1.5,0.03333333333333333,0.13333333333333333,0.06666666666666667,0.1,0.6
331,331,Walsh2018,,Leitner,11,10,0.6382590035046208,0.0,0.044444444444444446,0.044444444444444446,0.1,0.6
332,332,Walsh2018,,Leitner,0,0,0.5,0.07777777777777778,0.2,0.15555555555555556,0.1,0.6
333,333,Walsh2018,,Leitner,0,0,1.5,0.011111111111111112,0.06666666666666667,0.044444444444444446,0.1,0.6
334,334,Walsh2018,,Leitner,0,0,1.1750715554059086,0.044444444444444446,0.022222222222222223,0.17777777777777778,0.1,0.6
335,335,Walsh2018,,Leitner,0,0,1.040041911525952,0.011111111111111112,0.11111111111111112,0.0,0.1,0.6
336,336,Walsh2018,,Leitner,3,2,1.040041911525952,0.03333333333333333,0.0,0.022222222222222223,0.1,0.6
337,337,Walsh2018,,Leitner,59,58,0.5,0.0,0.044444444444444446,0.0,0.1,0.6
338,338,Walsh2018,,Leitner,0,0,0.8147491111094232,0.022222222222222223,0.13333333333333333,0.044444444444444446,0.1,0.6
339,339,Walsh2018,,Leitner,0,0,0.9205287735493741,0.05555555555555556,0.06666666666666667,0.08888888888888889,0.1,0.6
340,340,Walsh2018,,Leitner,0,0,0.8147491111094232,0.044444444444444446,0.17777777777777778,0.022222222222222223,0.1,0.6
341,341,Walsh2018,,Leitner,0,0,1.3276322281071904,0.06666666666666667,0.044444444444444446,0.06666666666666667,0.1,0.6
342,342,Walsh2018,,Leitner,0,0,1.040041911525952,0.07777777777777778,0.11111111111111112,0.022222222222222223,0.1,0.6
343,343,Walsh2018,,Leitner,0,0,1.040041911525952,0.0,0.08888888888888889,0.13333333333333333,0.1,0.6
344,344,Walsh2018,,Leitner,0,0,0.5649154819548765,0.05555555555555556,0.15555555555555556,0.022222222222222223,0.1,0.6
345,345,Walsh2018,,Leitner,0,0,0.9205287735493741,0.07777777777777778,0.13333333333333333,0.0,0.1,0.6
346,346,Walsh2018,,Leitner,0,0,0.6382590035046208,0.06666666666666667,0.06666666666666667,0.17777777777777778,0.1,0.6
347,347,Walsh2018,,Leitner,5,4,0.5,0.011111111111111112,0.044444444444444446,0.13333333333333333,0.1,0.6
348,348,Walsh2018,,Leitner,0,0,0.7211247851537042,0.044444444444444446,0.13333333333333333,0.022222222222222223,0.1,0.6
349,349,Walsh2018,,Leitner,0,0,1.3276322281071904,0.044444444444444446,0.022222222222222223,0.11111111111111112,0.1,0.6
350,350,Walsh2018,,Leitner,0,0,1.040041911525952,0.03333333333333333,0.15555555555555556,0.15555555555555556,0.1,0.6
351,351,Walsh2018,,Leitner,0,0,1.3276322281071904,0.08888888888888889,0.2,0.15555555555555556,0.1,0.6
352,352,Walsh2018,,Leitner,0,0,1.5,0.03333333333333333,0.08888888888888889,0.022222222222222223,0.1,0.6
353,353,Walsh2018,,Leitner,0,0,0.9205287735493741,0.07777777777777778,0.2,0.08888888888888889,0.1,0.6
354,354,Walsh2018,,Leitner,0,0,0.8147491111094232,0.07777777777777778,0.11111111111111112,0.11111111111111112,0.1,0.6
355,355,Walsh2018,,Leitner,4,3,0.7211247851537042,0.1,0.0,0.11111111111111112,0.1,0.6
356,356,Walsh2018,,Leitner,15,14,0.5649154819548765,0.1,0.0,0.044444444444444446,0.1,0.6
357,357,Walsh2018,,Leitner,0,0,1.3276322281071904,0.0,0.022222222222222223,0.15555555555555556,0.1,0.6
358,358,Walsh2018,,Leitner,0,0,0.8147491111094232,0.05555555555555556,0.08888888888888889,0.06666666666666667,0.1,0.6
359,359,Walsh2018,,Leitner,0,0,1.1750715554059086,0.1,0.044444444444444446,0.2,0.1,0.6
360,360,Walsh2018,,Leitner,0,0,0.5,0.0,0.11111111111111112,0.11111111111111112,0.1,0.6
361,361,Walsh2018,,Leitner,15,14,0.5649154819548765,0.06666666666666667,0.0,0.044444444444444446,0.1,0.6
362,362,Walsh2018,,Leitner,2,1,1.1750715554059086,0.0,0.022222222222222223,0.022222222222222223,0.1,0.6
363,363,Walsh2018,,Leitner,0,0,0.5,0.05555555555555556,0.2,0.06666666666666667,0.1,0.6
364,364,Walsh2018,,Leitner,0,0,0.5649154819548765,0.0,0.15555555555555556,0.15555555555555556,0.1,0.6
365,365,Walsh2018,,Leitner,0,0,1.1750715554059086,0.011111111111111112,0.2,0.044444444444444446,0.1,0.6
366,366,Walsh2018,,Leitner,0,0,1.040041911525952,0.022222222222222223,0.17777777777777778,0.17777777777777778,0.1,0.6
367,367,Walsh2018,,Leitner,0,0,0.9205287735493741,0.0,0.022222222222222223,0.13333333333333333,0.1,0.6
368,368,Walsh2018,,Leitner,0,0,1.5,0.044444444444444446,0.06666666666666667,0.17777777777777778,0.1,0.6
369,369,Walsh2018,,Leitner,0,0,1.040041911525952,0.08888888888888889,0.2,0.2,0.1,0.6
370,370,Walsh2018,,Leitner,0,0,0.5,0.011111111111111112,0.08888888888888889,0.2,0.1,0.6
371,371,Walsh2018,,Leitner,0,0,1.5,0.08888888888888889,0.0,0.2,0.1,0.6
372,372,Walsh2018,,Leitner,0,0,0.7211247851537042,0.08888888888888889,0.06666666666666667,0.11111111111111112,0.1,0.6
373,373,Walsh2018,,Leitner,0,0,0.9205287735493741,0.03333333333333333,0.08888888888888889,0.11111111111111112,0.1,0.6
374,374,Walsh2018,,Leitner,0,0,1.5,0.1,0.044444444444444446,0.17777777777777778,0.1,0.6
375,375,Walsh2018,,Leitner,0,0,0.9205287735493741,0.05555555555555556,0.044444444444444446,0.17777777777777778,0.1,0.6
376,376,Walsh2018,,Leitner,0,0,1.1750715554059086,0.06666666666666667,0.06666666666666667,0.044444444444444446,0.1,0.6
377,377,Walsh2018,,Leitner,0,0,1.1750715554059086,0.06666666666666667,0.044444444444444446,0.06666666666666667,0.1,0.6
378,378,Walsh2018,,Leitner,0,0,1.5,0.1,0.13333333333333333,0.13333333333333333,0.1,0.6
379,379,Walsh2018,,Leitner,0,0,1.5,0.0,0.13333333333333333,0.06666666666666667,0.1,0.6
380,380,Walsh2018,,Leitner,0,0,0.9205287735493741,0.07777777777777778,0.13333333333333333,0.08888888888888889,0.1,0.6
381,381,Walsh2018,,Leitner,0,0,0.8147491111094232,0.05555555555555556,0.17777777777777778,0.13333333333333333,0.1,0.6
382,382,Walsh2018,,Leitner,0,0,1.5,0.022222222222222223,0.08888888888888889,0.2,0.1,0.6
383,383,Walsh2018,,Leitner,15,14,0.5649154819548765,0.03333333333333333,0.022222222222222223,0.044444444444444446,0.1,0.6
384,384,Walsh2018,,Leitner,0,0,1.5,0.022222222222222223,0.044444444444444446,0.022222222222222223,0.1,0.6
385,385,Walsh2018,,Leitner,0,0,1.1750715554059086,0.044444444444444446,0.06666666666666667,0.044444444444444446,0.1,0.6
386,386,Walsh2018,,Leitner,0,0,0.9205287735493741,0.0,0.2,0.06666666666666667,0.1,0.6
387,387,Walsh2018,,Leitner,0,0,0.6382590035046208,0.03333333333333333,0.2,0.13333333333333333,0.1,0.6
388,388,Walsh2018,,Leitner,0,0,1.040041911525952,0.05555555555555556,0.2,0.13333333333333333,0.1,0.6
389,389,Walsh2018,,Leitner,0,0,0.6382590035046208,0.03333333333333333,0.022222222222222223,0.2,0.1,0.6
390,390,Walsh2018,,Leitner,0,0,1.3276322281071904,0.06666666666666667,0.17777777777777778,0.044444444444444446,0.1,0.6
391,391,Walsh2018,,Leitner,0,0,1.5,0.011111111111111112,0.13333333333333333,0.044444444444444446,0.1,0.6
392,392,Walsh2018,,Leitner,0,0,0.7211247851537042,0.05555555555555556,0.15555555555555556,0.13333333333333333,0.1,0.6
393,393,Walsh2018,,Leitner,0,0,1.1750715554059086,0.011111111111111112,0.06666666666666667,0.17777777777777778,0.1,0.6
394,394,Walsh2018,,Leitner,4,3,0.9205287735493741,0.022222222222222223,0.022222222222222223,0.044444444444444446,0.1,0.6
395,395,Walsh2018,,Leitner,0,0,0.9205287735493741,0.05555555555555556,0.15555555555555556,0.08888888888888889,0.1,0.6
396,396,Walsh2018,,Leitner,0,0,1.5,0.022222222222222223,0.2,0.022222222222222223,0.1,0.6
397,397,Walsh2018,,Leitner,0,0,1.040041911525952,0.1,0.08888888888888889,0.06666666666666667,0.1,0.6
398,398,Walsh2018,,Leitner,0,0,0.9205287735493741,0.06666666666666667,0.17777777777777778,0.17777777777777778,0.1,0.6
399,399,Walsh2018,,Leitner,0,0,1.5,0.08888888888888889,0.0,0.044444444444444446,0.1,0.6
400,400,Walsh2018,,Leitner,0,1,1.040041911525952,0.044444444444444446,0.0,0.08888888888888889,0.1,0.6
401,401,Walsh2018,,Leitner,0,0,1.3276322281071904,0.1,0.17777777777777778,0.022222222222222223,0.1,0.6
402,402,Walsh2018,,Leitner,0,0,1.040041911525952,0.03333333333333333,0.17777777777777778,0.0,0.1,0.6
403,403,Walsh2018,,Leitner,0,0,0.7211247851537042,0.06666666666666667,0.08888888888888889,0.08888888888888889,0.1,0.6
404,404,Walsh2018,,Leitner,0,0,0.7211247851537042,0.07777777777777778,0.15555555555555556,0.17777777777777778,0.1,0.6
405,405,Walsh2018,,Leitner,0,3,0.7211247851537042,0.03333333333333333,0.044444444444444446,0.06666666666666667,0.1,0.6
406,406,Walsh2018,,Leitner,0,0,1.3276322281071904,0.011111111111111112,0.0,0.17777777777777778,0.1,0.6
407,407,Walsh2018,,Leitner,0,0,0.5,0.07777777777777778,0.11111111111111112,0.08888888888888889,0.1,0.6
408,408,Walsh2018,,Leitner,0,0,0.7211247851537042,0.1,0.17777777777777778,0.06666666666666667,0.1,0.6
409,409,Walsh2018,,Leitner,0,1,0.7211247851537042,0.044444444444444446,0.0,0.17777777777777778,0.1,0.6
410,410,Walsh2018,,Leitner,0,6,0.5,0.044444444444444446,0.08888888888888889,0.0,0.1,0.6
411,411,Walsh2018,,Leitner,0,0,0.5649154819548765,0.08888888888888889,0.11111111111111112,0.15555555555555556,0.1,0.6
412,412,Walsh2018,,Leitner,0,3,0.8147491111094232,0.011111111111111112,0.044444444444444446,0.044444444444444446,0.1,0.6
413,413,Walsh2018,,Leitner,0,0,0.5,0.1,0.08888888888888889,0.13333333333333333,0.1,0.6
414,414,Walsh2018,,Leitner,0,0,0.6382590035046208,0.08888888888888889,0.13333333333333333,0.06666666666666667,0.1,0.6
415,415,Walsh2018,,Leitner,0,0,1.5,0.07777777777777778,0.08888888888888889,0.06666666666666667,0.1,0.6
416,416,Walsh2018,,Leitner,0,0,0.8147491111094232,0.03333333333333333,0.2,0.15555555555555556,0.1,0.6
417,417,Walsh2018,,Leitner,0,0,0.9205287735493741,0.07777777777777778,0.17777777777777778,0.022222222222222223,0.1,0.6
418,418,Walsh2018,,Leitner,0,0,0.7211247851537042,0.0,0.06666666666666667,0.17777777777777778,0.1,0.6
419,419,Walsh2018,,Leitner,0,0,0.6382590035046208,0.0,0.15555555555555556,0.0,0.1,0.6
420,420,Walsh2018,,Leitner,0,0,1.040041911525952,0.07777777777777778,0.13333333333333333,0.17777777777777778,0.1,0.6
421,421,Walsh2018,,Leitner,0,0,1.5,0.011111111111111112,0.2,0.06666666666666667,0.1,0.6
422,422,Walsh2018,,Leitner,0,0,1.5,0.0,0.13333333333333333,0.0,0.1,0.6
423,423,Walsh2018,,Leitner,0,0,1.1750715554059086,0.07777777777777778,0.17777777777777778,0.15555555555555556,0.1,0.6
424,424,Walsh2018,,Leitner,0,0,0.7211247851537042,0.08888888888888889,0.08888888888888889,0.08888888888888889,0.1,0.6
425,425,Walsh2018,,Leitner,0,0,0.8147491111094232,0.0,0.15555555555555556,0.0,0.1,0.6
426,426,Walsh2018,,Leitner,0,0,0.9205287735493741,0.044444444444444446,0.15555555555555556,0.06666666666666667,0.1,0.6
